year,state,incident_date,days_from_transition,crime_type,avg_daily_count,avg_daily_rate_per_100k
2024,AZ,2024-03-03,-7,shoplifting,86,1.1840988739082023
2024,AZ,2024-03-03,-7,theft_from_building,14,0.19276028179900967
2024,AZ,2024-03-03,-7,theft_from_motor_vehicle,28,0.38552056359801934
2024,AZ,2024-03-04,-6,burglary,23,0.31667760581265875
2024,AZ,2024-03-04,-6,motor_vehicle_theft,30,0.4130577467121636
2024,AZ,2024-03-04,-6,robbery,5,0.0688429577853606
2024,AZ,2024-03-04,-6,shoplifting,80,1.1014873245657697
2024,AZ,2024-03-04,-6,theft_from_building,7,0.09638014089950483
2024,AZ,2024-03-04,-6,theft_from_motor_vehicle,35,0.4819007044975242
2024,AZ,2024-03-05,-5,burglary,23,0.31667760581265875
2024,AZ,2024-03-05,-5,motor_vehicle_theft,25,0.344214788926803
2024,AZ,2024-03-05,-5,robbery,5,0.0688429577853606
2024,AZ,2024-03-05,-5,shoplifting,85,1.1703302823511301
2024,AZ,2024-03-05,-5,theft_from_building,12,0.16522309868486543
2024,AZ,2024-03-05,-5,theft_from_motor_vehicle,28,0.38552056359801934
2024,AZ,2024-03-06,-4,burglary,18,0.24783464802729815
2024,AZ,2024-03-06,-4,motor_vehicle_theft,16,0.22029746491315394
2024,AZ,2024-03-06,-4,robbery,5,0.0688429577853606
2024,AZ,2024-03-06,-4,shoplifting,109,1.5007764797208611
2024,AZ,2024-03-06,-4,theft_from_building,9,0.12391732401364908
2024,AZ,2024-03-06,-4,theft_from_motor_vehicle,40,0.5507436622828848
2024,AZ,2024-03-07,-3,burglary,25,0.344214788926803
2024,AZ,2024-03-07,-3,motor_vehicle_theft,15,0.2065288733560818
2024,AZ,2024-03-07,-3,robbery,4,0.055074366228288485
2024,AZ,2024-03-07,-3,shoplifting,78,1.0739501414516255
2024,AZ,2024-03-07,-3,theft_from_building,17,0.23406605647022605
2024,AZ,2024-03-07,-3,theft_from_motor_vehicle,29,0.3992891551550915
2024,AZ,2024-03-08,-2,burglary,25,0.344214788926803
2024,AZ,2024-03-08,-2,motor_vehicle_theft,29,0.3992891551550915
2024,AZ,2024-03-08,-2,robbery,3,0.04130577467121636
2024,AZ,2024-03-08,-2,shoplifting,74,1.0188757752233368
2024,AZ,2024-03-08,-2,theft_from_building,17,0.23406605647022605
2024,AZ,2024-03-08,-2,theft_from_motor_vehicle,44,0.6058180285111733
2024,AZ,2024-03-09,-1,burglary,25,0.344214788926803
2024,AZ,2024-03-09,-1,motor_vehicle_theft,26,0.3579833804838751
2024,AZ,2024-03-09,-1,robbery,4,0.055074366228288485
2024,AZ,2024-03-09,-1,shoplifting,75,1.032644366780409
2024,AZ,2024-03-09,-1,theft_from_building,10,0.1376859155707212
2024,AZ,2024-03-09,-1,theft_from_motor_vehicle,44,0.6058180285111733
2024,AZ,2024-03-10,0,burglary,37,0.5094378876116684
2024,AZ,2024-03-10,0,motor_vehicle_theft,21,0.28914042269851453
2024,AZ,2024-03-10,0,robbery,3,0.04130577467121636
2024,AZ,2024-03-10,0,shoplifting,74,1.0188757752233368
2024,AZ,2024-03-10,0,theft_from_building,17,0.23406605647022605
2024,AZ,2024-03-10,0,theft_from_motor_vehicle,38,0.5232064791687405
2024,AZ,2024-03-11,1,burglary,30,0.4130577467121636
2024,AZ,2024-03-11,1,motor_vehicle_theft,35,0.4819007044975242
2024,AZ,2024-03-11,1,robbery,6,0.08261154934243271
2024,AZ,2024-03-11,1,shoplifting,77,1.0601815498945533
2024,AZ,2024-03-11,1,theft_from_building,14,0.19276028179900967
2024,AZ,2024-03-11,1,theft_from_motor_vehicle,31,0.4268263382692357
2024,AZ,2024-03-12,2,burglary,33,0.45436352138337993
2024,AZ,2024-03-12,2,motor_vehicle_theft,27,0.3717519720409473
2024,AZ,2024-03-12,2,robbery,6,0.08261154934243271
2024,AZ,2024-03-12,2,shoplifting,78,1.0739501414516255
2024,AZ,2024-03-12,2,theft_from_building,14,0.19276028179900967
2024,AZ,2024-03-12,2,theft_from_motor_vehicle,29,0.3992891551550915
2024,AZ,2024-03-13,3,burglary,29,0.3992891551550915
2024,AZ,2024-03-13,3,motor_vehicle_theft,38,0.5232064791687405
2024,AZ,2024-03-13,3,robbery,6,0.08261154934243271
2024,AZ,2024-03-13,3,shoplifting,90,1.2391732401364908
2024,AZ,2024-03-13,3,theft_from_building,9,0.12391732401364908
2024,AZ,2024-03-13,3,theft_from_motor_vehicle,33,0.45436352138337993
2024,AZ,2024-03-14,4,burglary,23,0.31667760581265875
2024,AZ,2024-03-14,4,motor_vehicle_theft,32,0.4405949298263079
2024,AZ,2024-03-14,4,robbery,3,0.04130577467121636
2024,AZ,2024-03-14,4,shoplifting,80,1.1014873245657697
2024,AZ,2024-03-14,4,theft_from_building,8,0.11014873245657697
2024,AZ,2024-03-14,4,theft_from_motor_vehicle,35,0.4819007044975242
2024,AZ,2024-03-15,5,burglary,35,0.4819007044975242
2024,AZ,2024-03-15,5,motor_vehicle_theft,32,0.4405949298263079
2024,AZ,2024-03-15,5,robbery,9,0.12391732401364908
2024,AZ,2024-03-15,5,shoplifting,84,1.1565616907940581
2024,AZ,2024-03-15,5,theft_from_building,22,0.30290901425558664
2024,AZ,2024-03-15,5,theft_from_motor_vehicle,29,0.3992891551550915
2024,AZ,2024-03-16,6,burglary,21,0.28914042269851453
2024,AZ,2024-03-16,6,motor_vehicle_theft,32,0.4405949298263079
2024,AZ,2024-03-16,6,robbery,8,0.11014873245657697
2024,AZ,2024-03-16,6,shoplifting,75,1.032644366780409
2024,AZ,2024-03-16,6,theft_from_building,6,0.08261154934243271
2024,AZ,2024-03-16,6,theft_from_motor_vehicle,24,0.33044619736973085
2024,AZ,2024-03-17,7,burglary,21,0.28914042269851453
2024,AZ,2024-03-17,7,motor_vehicle_theft,25,0.344214788926803
2024,AZ,2024-03-17,7,robbery,5,0.0688429577853606
2024,AZ,2024-03-17,7,shoplifting,87,1.1978674654652743
2024,AZ,2024-03-17,7,theft_from_building,7,0.09638014089950483
2024,AZ,2024-03-17,7,theft_from_motor_vehicle,16,0.22029746491315394
2024,AZ,2024-03-18,8,burglary,33,0.45436352138337993
2024,AZ,2024-03-18,8,motor_vehicle_theft,21,0.28914042269851453
2024,AZ,2024-03-18,8,robbery,6,0.08261154934243271
2024,AZ,2024-03-18,8,shoplifting,92,1.266710423250635
2024,AZ,2024-03-18,8,theft_from_building,22,0.30290901425558664
2024,AZ,2024-03-18,8,theft_from_motor_vehicle,47,0.6471238031823897
2024,AZ,2024-03-19,9,burglary,24,0.33044619736973085
2024,AZ,2024-03-19,9,motor_vehicle_theft,25,0.344214788926803
2024,AZ,2024-03-19,9,robbery,1,0.013768591557072121
2024,AZ,2024-03-19,9,shoplifting,104,1.4319335219355005
2024,AZ,2024-03-19,9,theft_from_building,16,0.22029746491315394
2024,AZ,2024-03-19,9,theft_from_motor_vehicle,27,0.3717519720409473
2024,AZ,2024-03-20,10,burglary,34,0.4681321129404521
2024,AZ,2024-03-20,10,motor_vehicle_theft,26,0.3579833804838751
2024,AZ,2024-03-20,10,robbery,7,0.09638014089950483
2024,AZ,2024-03-20,10,shoplifting,94,1.2942476063647794
2024,AZ,2024-03-20,10,theft_from_building,5,0.0688429577853606
2024,AZ,2024-03-20,10,theft_from_motor_vehicle,37,0.5094378876116684
2024,AZ,2024-03-21,11,burglary,18,0.24783464802729815
2024,AZ,2024-03-21,11,motor_vehicle_theft,33,0.45436352138337993
2024,AZ,2024-03-21,11,robbery,2,0.027537183114144242
2024,AZ,2024-03-21,11,shoplifting,80,1.1014873245657697
2024,AZ,2024-03-21,11,theft_from_building,11,0.15145450712779332
2024,AZ,2024-03-21,11,theft_from_motor_vehicle,27,0.3717519720409473
2024,AZ,2024-03-22,12,burglary,33,0.45436352138337993
2024,AZ,2024-03-22,12,motor_vehicle_theft,27,0.3717519720409473
2024,AZ,2024-03-22,12,robbery,4,0.055074366228288485
2024,AZ,2024-03-22,12,shoplifting,78,1.0739501414516255
2024,AZ,2024-03-22,12,theft_from_building,16,0.22029746491315394
2024,AZ,2024-03-22,12,theft_from_motor_vehicle,21,0.28914042269851453
2024,AZ,2024-03-23,13,burglary,29,0.3992891551550915
2024,AZ,2024-03-23,13,motor_vehicle_theft,26,0.3579833804838751
2024,AZ,2024-03-23,13,robbery,3,0.04130577467121636
2024,AZ,2024-03-23,13,shoplifting,97,1.3355533810359956
2024,AZ,2024-03-23,13,theft_from_building,11,0.15145450712779332
2024,AZ,2024-03-23,13,theft_from_motor_vehicle,28,0.38552056359801934
2024,AZ,2024-03-24,14,burglary,20,0.2753718311414424
2024,AZ,2024-03-24,14,motor_vehicle_theft,30,0.4130577467121636
2024,AZ,2024-03-24,14,robbery,4,0.055074366228288485
2024,AZ,2024-03-24,14,shoplifting,72,0.9913385921091926
2024,AZ,2024-03-24,14,theft_from_building,5,0.0688429577853606
2024,AZ,2024-03-24,14,theft_from_motor_vehicle,34,0.4681321129404521
2022,CA,2022-02-27,-14,burglary,110,0.28102507934232157
2022,CA,2022-02-27,-14,motor_vehicle_theft,121,0.30912758727655376
2022,CA,2022-02-27,-14,robbery,37,0.09452661759696272
2022,CA,2022-02-27,-14,shoplifting,71,0.18138891484822578
2022,CA,2022-02-27,-14,theft_from_building,15,0.0383216017284984
2022,CA,2022-02-27,-14,theft_from_motor_vehicle,134,0.34233964210791906
2022,CA,2022-02-28,-13,burglary,101,0.25803211830522255
2022,CA,2022-02-28,-13,motor_vehicle_theft,149,0.3806612438364174
2022,CA,2022-02-28,-13,robbery,31,0.07919797690556336
2022,CA,2022-02-28,-13,shoplifting,74,0.18905323519392545
2022,CA,2022-02-28,-13,theft_from_building,26,0.06642410966273056
2022,CA,2022-02-28,-13,theft_from_motor_vehicle,160,0.4087637517706496
2022,CA,2022-03-01,-12,burglary,130,0.3321205483136528
2022,CA,2022-03-01,-12,motor_vehicle_theft,139,0.3551135093507518
2022,CA,2022-03-01,-12,robbery,33,0.08430752380269649
2022,CA,2022-03-01,-12,shoplifting,97,0.24781302451095633
2022,CA,2022-03-01,-12,theft_from_building,39,0.09963616449409585
2022,CA,2022-03-01,-12,theft_from_motor_vehicle,155,0.3959898845278168
2022,CA,2022-03-02,-11,burglary,90,0.22992961037099038
2022,CA,2022-03-02,-11,motor_vehicle_theft,130,0.3321205483136528
2022,CA,2022-03-02,-11,robbery,37,0.09452661759696272
2022,CA,2022-03-02,-11,shoplifting,64,0.16350550070825984
2022,CA,2022-03-02,-11,theft_from_building,30,0.0766432034569968
2022,CA,2022-03-02,-11,theft_from_motor_vehicle,173,0.4419758066020149
2022,CA,2022-03-03,-10,burglary,109,0.27847030589375504
2022,CA,2022-03-03,-10,motor_vehicle_theft,145,0.3704421500421512
2022,CA,2022-03-03,-10,robbery,27,0.06897888311129712
2022,CA,2022-03-03,-10,shoplifting,98,0.25036779795952285
2022,CA,2022-03-03,-10,theft_from_building,34,0.08686229725126304
2022,CA,2022-03-03,-10,theft_from_motor_vehicle,181,0.46241399419054735
2022,CA,2022-03-04,-9,burglary,113,0.2886893996880213
2022,CA,2022-03-04,-9,motor_vehicle_theft,156,0.3985446579763834
2022,CA,2022-03-04,-9,robbery,28,0.07153365655986368
2022,CA,2022-03-04,-9,shoplifting,96,0.24525825106238977
2022,CA,2022-03-04,-9,theft_from_building,28,0.07153365655986368
2022,CA,2022-03-04,-9,theft_from_motor_vehicle,157,0.4010994314249499
2022,CA,2022-03-05,-8,burglary,121,0.30912758727655376
2022,CA,2022-03-05,-8,motor_vehicle_theft,146,0.3729969234907178
2022,CA,2022-03-05,-8,robbery,38,0.09708139104552929
2022,CA,2022-03-05,-8,shoplifting,86,0.21971051657672416
2022,CA,2022-03-05,-8,theft_from_building,33,0.08430752380269649
2022,CA,2022-03-05,-8,theft_from_motor_vehicle,150,0.38321601728498406
2022,CA,2022-03-06,-7,burglary,76,0.19416278209105858
2022,CA,2022-03-06,-7,motor_vehicle_theft,133,0.3397848686593525
2022,CA,2022-03-06,-7,robbery,27,0.06897888311129712
2022,CA,2022-03-06,-7,shoplifting,91,0.23248438381955694
2022,CA,2022-03-06,-7,theft_from_building,21,0.05365024241989776
2022,CA,2022-03-06,-7,theft_from_motor_vehicle,132,0.33723009521078595
2022,CA,2022-03-07,-6,burglary,110,0.28102507934232157
2022,CA,2022-03-07,-6,motor_vehicle_theft,132,0.33723009521078595
2022,CA,2022-03-07,-6,robbery,38,0.09708139104552929
2022,CA,2022-03-07,-6,shoplifting,90,0.22992961037099038
2022,CA,2022-03-07,-6,theft_from_building,19,0.048540695522764646
2022,CA,2022-03-07,-6,theft_from_motor_vehicle,159,0.406208978322083
2022,CA,2022-03-08,-5,burglary,113,0.2886893996880213
2022,CA,2022-03-08,-5,motor_vehicle_theft,111,0.28357985279088815
2022,CA,2022-03-08,-5,robbery,38,0.09708139104552929
2022,CA,2022-03-08,-5,shoplifting,65,0.1660602741568264
2022,CA,2022-03-08,-5,theft_from_building,23,0.058759789317030874
2022,CA,2022-03-08,-5,theft_from_motor_vehicle,164,0.41898284556491583
2022,CA,2022-03-09,-4,burglary,103,0.2631416652023557
2022,CA,2022-03-09,-4,motor_vehicle_theft,136,0.3474491890050522
2022,CA,2022-03-09,-4,robbery,32,0.08175275035412992
2022,CA,2022-03-09,-4,shoplifting,87,0.22226529002529072
2022,CA,2022-03-09,-4,theft_from_building,31,0.07919797690556336
2022,CA,2022-03-09,-4,theft_from_motor_vehicle,178,0.45474967384484766
2022,CA,2022-03-10,-3,burglary,117,0.29890849348228754
2022,CA,2022-03-10,-3,motor_vehicle_theft,148,0.3781064703878509
2022,CA,2022-03-10,-3,robbery,37,0.09452661759696272
2022,CA,2022-03-10,-3,shoplifting,96,0.24525825106238977
2022,CA,2022-03-10,-3,theft_from_building,27,0.06897888311129712
2022,CA,2022-03-10,-3,theft_from_motor_vehicle,161,0.41131852521921614
2022,CA,2022-03-11,-2,burglary,127,0.32445622796795315
2022,CA,2022-03-11,-2,motor_vehicle_theft,145,0.3704421500421512
2022,CA,2022-03-11,-2,robbery,28,0.07153365655986368
2022,CA,2022-03-11,-2,shoplifting,97,0.24781302451095633
2022,CA,2022-03-11,-2,theft_from_building,33,0.08430752380269649
2022,CA,2022-03-11,-2,theft_from_motor_vehicle,184,0.470078314536247
2022,CA,2022-03-12,-1,burglary,114,0.29124417313658785
2022,CA,2022-03-12,-1,motor_vehicle_theft,147,0.3755516969392843
2022,CA,2022-03-12,-1,robbery,20,0.0510954689713312
2022,CA,2022-03-12,-1,shoplifting,80,0.2043818758853248
2022,CA,2022-03-12,-1,theft_from_building,32,0.08175275035412992
2022,CA,2022-03-12,-1,theft_from_motor_vehicle,167,0.4266471659106156
2022,CA,2022-03-13,0,burglary,108,0.27591553244518846
2022,CA,2022-03-13,0,motor_vehicle_theft,114,0.29124417313658785
2022,CA,2022-03-13,0,robbery,32,0.08175275035412992
2022,CA,2022-03-13,0,shoplifting,70,0.1788341413996592
2022,CA,2022-03-13,0,theft_from_building,17,0.04343114862563152
2022,CA,2022-03-13,0,theft_from_motor_vehicle,152,0.38832556418211717
2022,CA,2022-03-14,1,burglary,111,0.28357985279088815
2022,CA,2022-03-14,1,motor_vehicle_theft,114,0.29124417313658785
2022,CA,2022-03-14,1,robbery,33,0.08430752380269649
2022,CA,2022-03-14,1,shoplifting,71,0.18138891484822578
2022,CA,2022-03-14,1,theft_from_building,34,0.08686229725126304
2022,CA,2022-03-14,1,theft_from_motor_vehicle,199,0.5083999162647455
2022,CA,2022-03-15,2,burglary,128,0.3270110014165197
2022,CA,2022-03-15,2,motor_vehicle_theft,141,0.360223056247885
2022,CA,2022-03-15,2,robbery,36,0.09197184414839617
2022,CA,2022-03-15,2,shoplifting,75,0.19160800864249203
2022,CA,2022-03-15,2,theft_from_building,33,0.08430752380269649
2022,CA,2022-03-15,2,theft_from_motor_vehicle,190,0.48540695522764643
2022,CA,2022-03-16,3,burglary,90,0.22992961037099038
2022,CA,2022-03-16,3,motor_vehicle_theft,128,0.3270110014165197
2022,CA,2022-03-16,3,robbery,29,0.07408843000843024
2022,CA,2022-03-16,3,shoplifting,87,0.22226529002529072
2022,CA,2022-03-16,3,theft_from_building,29,0.07408843000843024
2022,CA,2022-03-16,3,theft_from_motor_vehicle,183,0.46752354108768046
2022,CA,2022-03-17,4,burglary,101,0.25803211830522255
2022,CA,2022-03-17,4,motor_vehicle_theft,134,0.34233964210791906
2022,CA,2022-03-17,4,robbery,34,0.08686229725126304
2022,CA,2022-03-17,4,shoplifting,86,0.21971051657672416
2022,CA,2022-03-17,4,theft_from_building,38,0.09708139104552929
2022,CA,2022-03-17,4,theft_from_motor_vehicle,150,0.38321601728498406
2022,CA,2022-03-18,5,burglary,147,0.3755516969392843
2022,CA,2022-03-18,5,motor_vehicle_theft,141,0.360223056247885
2022,CA,2022-03-18,5,robbery,34,0.08686229725126304
2022,CA,2022-03-18,5,shoplifting,76,0.19416278209105858
2022,CA,2022-03-18,5,theft_from_building,34,0.08686229725126304
2022,CA,2022-03-18,5,theft_from_motor_vehicle,192,0.49051650212477954
2022,CA,2022-03-19,6,burglary,132,0.33723009521078595
2022,CA,2022-03-19,6,motor_vehicle_theft,116,0.29635372003372096
2022,CA,2022-03-19,6,robbery,28,0.07153365655986368
2022,CA,2022-03-19,6,shoplifting,93,0.2375939307166901
2022,CA,2022-03-19,6,theft_from_building,33,0.08430752380269649
2022,CA,2022-03-19,6,theft_from_motor_vehicle,153,0.3908803376306837
2022,CA,2022-03-20,7,burglary,120,0.3065728138279872
2022,CA,2022-03-20,7,motor_vehicle_theft,130,0.3321205483136528
2022,CA,2022-03-20,7,robbery,40,0.1021909379426624
2022,CA,2022-03-20,7,shoplifting,76,0.19416278209105858
2022,CA,2022-03-20,7,theft_from_building,36,0.09197184414839617
2022,CA,2022-03-20,7,theft_from_motor_vehicle,164,0.41898284556491583
2022,CA,2022-03-21,8,burglary,120,0.3065728138279872
2022,CA,2022-03-21,8,motor_vehicle_theft,123,0.31423713417368687
2022,CA,2022-03-21,8,robbery,27,0.06897888311129712
2022,CA,2022-03-21,8,shoplifting,87,0.22226529002529072
2022,CA,2022-03-21,8,theft_from_building,27,0.06897888311129712
2022,CA,2022-03-21,8,theft_from_motor_vehicle,156,0.3985446579763834
2022,CA,2022-03-22,9,burglary,107,0.27336075899662193
2022,CA,2022-03-22,9,motor_vehicle_theft,134,0.34233964210791906
2022,CA,2022-03-22,9,robbery,38,0.09708139104552929
2022,CA,2022-03-22,9,shoplifting,101,0.25803211830522255
2022,CA,2022-03-22,9,theft_from_building,24,0.06131456276559744
2022,CA,2022-03-22,9,theft_from_motor_vehicle,190,0.48540695522764643
2022,CA,2022-03-23,10,burglary,108,0.27591553244518846
2022,CA,2022-03-23,10,motor_vehicle_theft,126,0.32190145451938657
2022,CA,2022-03-23,10,robbery,37,0.09452661759696272
2022,CA,2022-03-23,10,shoplifting,81,0.20693664933389136
2022,CA,2022-03-23,10,theft_from_building,21,0.05365024241989776
2022,CA,2022-03-23,10,theft_from_motor_vehicle,170,0.4343114862563152
2022,CA,2022-03-24,11,burglary,110,0.28102507934232157
2022,CA,2022-03-24,11,motor_vehicle_theft,123,0.31423713417368687
2022,CA,2022-03-24,11,robbery,42,0.10730048483979553
2022,CA,2022-03-24,11,shoplifting,86,0.21971051657672416
2022,CA,2022-03-24,11,theft_from_building,29,0.07408843000843024
2022,CA,2022-03-24,11,theft_from_motor_vehicle,145,0.3704421500421512
2022,CA,2022-03-25,12,burglary,110,0.28102507934232157
2022,CA,2022-03-25,12,motor_vehicle_theft,141,0.360223056247885
2022,CA,2022-03-25,12,robbery,34,0.08686229725126304
2022,CA,2022-03-25,12,shoplifting,94,0.24014870416525666
2022,CA,2022-03-25,12,theft_from_building,38,0.09708139104552929
2022,CA,2022-03-25,12,theft_from_motor_vehicle,177,0.45219490039628113
2022,CA,2022-03-26,13,burglary,138,0.3525587359021853
2022,CA,2022-03-26,13,motor_vehicle_theft,143,0.3653326031450181
2022,CA,2022-03-26,13,robbery,35,0.0894170706998296
2022,CA,2022-03-26,13,shoplifting,69,0.17627936795109264
2022,CA,2022-03-26,13,theft_from_building,27,0.06897888311129712
2022,CA,2022-03-26,13,theft_from_motor_vehicle,180,0.45985922074198077
2022,CA,2022-03-27,14,burglary,110,0.28102507934232157
2022,CA,2022-03-27,14,motor_vehicle_theft,135,0.3448944155564856
2022,CA,2022-03-27,14,robbery,45,0.11496480518549519
2022,CA,2022-03-27,14,shoplifting,69,0.17627936795109264
2022,CA,2022-03-27,14,theft_from_building,21,0.05365024241989776
2022,CA,2022-03-27,14,theft_from_motor_vehicle,161,0.41131852521921614
2023,CA,2023-02-26,-14,burglary,168,0.42858571840647847
2023,CA,2023-02-26,-14,motor_vehicle_theft,226,0.5765498354753817
2023,CA,2023-02-26,-14,robbery,54,0.13775969520208237
2023,CA,2023-02-26,-14,shoplifting,168,0.42858571840647847
2023,CA,2023-02-26,-14,theft_from_building,42,0.10714642960161962
2023,CA,2023-02-26,-14,theft_from_motor_vehicle,206,0.5255277261412772
2023,CA,2023-02-27,-13,burglary,195,0.4974655660075197
2023,CA,2023-02-27,-13,motor_vehicle_theft,233,0.5944075737423185
2023,CA,2023-02-27,-13,robbery,60,0.15306632800231376
2023,CA,2023-02-27,-13,shoplifting,199,0.5076699878743406
2023,CA,2023-02-27,-13,theft_from_building,58,0.1479641170689033
2023,CA,2023-02-27,-13,theft_from_motor_vehicle,228,0.5816520464087923
2023,CA,2023-02-28,-12,burglary,183,0.46685230040705694
2023,CA,2023-02-28,-12,motor_vehicle_theft,240,0.612265312009255
2023,CA,2023-02-28,-12,robbery,44,0.11224864053503009
2023,CA,2023-02-28,-12,shoplifting,193,0.4923633550741093
2023,CA,2023-02-28,-12,theft_from_building,50,0.12755527333526145
2023,CA,2023-02-28,-12,theft_from_motor_vehicle,250,0.6377763666763073
2023,CA,2023-03-01,-11,burglary,246,0.6275719448094864
2023,CA,2023-03-01,-11,motor_vehicle_theft,234,0.5969586792090236
2023,CA,2023-03-01,-11,robbery,62,0.15816853893572422
2023,CA,2023-03-01,-11,shoplifting,175,0.44644345667341506
2023,CA,2023-03-01,-11,theft_from_building,77,0.19643512093630267
2023,CA,2023-03-01,-11,theft_from_motor_vehicle,290,0.7398205853445164
2023,CA,2023-03-02,-10,burglary,176,0.44899456214012035
2023,CA,2023-03-02,-10,motor_vehicle_theft,197,0.5025677769409301
2023,CA,2023-03-02,-10,robbery,38,0.0969420077347987
2023,CA,2023-03-02,-10,shoplifting,177,0.4515456676068256
2023,CA,2023-03-02,-10,theft_from_building,63,0.16071964440242945
2023,CA,2023-03-02,-10,theft_from_motor_vehicle,204,0.5204255152078667
2023,CA,2023-03-03,-9,burglary,217,0.5535898862750348
2023,CA,2023-03-03,-9,motor_vehicle_theft,238,0.6071631010758445
2023,CA,2023-03-03,-9,robbery,47,0.11990195693514577
2023,CA,2023-03-03,-9,shoplifting,189,0.4821589332072883
2023,CA,2023-03-03,-9,theft_from_building,74,0.18878180453618695
2023,CA,2023-03-03,-9,theft_from_motor_vehicle,251,0.6403274721430126
2023,CA,2023-03-04,-8,burglary,174,0.4438923512067099
2023,CA,2023-03-04,-8,motor_vehicle_theft,239,0.6097142065425498
2023,CA,2023-03-04,-8,robbery,47,0.11990195693514577
2023,CA,2023-03-04,-8,shoplifting,158,0.40307466373942624
2023,CA,2023-03-04,-8,theft_from_building,46,0.11735085146844054
2023,CA,2023-03-04,-8,theft_from_motor_vehicle,213,0.5433854644082139
2023,CA,2023-03-05,-7,burglary,173,0.44134124574000466
2023,CA,2023-03-05,-7,motor_vehicle_theft,199,0.5076699878743406
2023,CA,2023-03-05,-7,robbery,62,0.15816853893572422
2023,CA,2023-03-05,-7,shoplifting,160,0.40817687467283664
2023,CA,2023-03-05,-7,theft_from_building,48,0.122453062401851
2023,CA,2023-03-05,-7,theft_from_motor_vehicle,217,0.5535898862750348
2023,CA,2023-03-06,-6,burglary,194,0.4949144605408144
2023,CA,2023-03-06,-6,motor_vehicle_theft,241,0.6148164174759602
2023,CA,2023-03-06,-6,robbery,48,0.122453062401851
2023,CA,2023-03-06,-6,shoplifting,154,0.39287024187260533
2023,CA,2023-03-06,-6,theft_from_building,54,0.13775969520208237
2023,CA,2023-03-06,-6,theft_from_motor_vehicle,240,0.612265312009255
2023,CA,2023-03-07,-5,burglary,158,0.40307466373942624
2023,CA,2023-03-07,-5,motor_vehicle_theft,254,0.6479807885431282
2023,CA,2023-03-07,-5,robbery,56,0.14286190613549285
2023,CA,2023-03-07,-5,shoplifting,188,0.4796078277405831
2023,CA,2023-03-07,-5,theft_from_building,55,0.1403108006687876
2023,CA,2023-03-07,-5,theft_from_motor_vehicle,246,0.6275719448094864
2023,CA,2023-03-08,-4,burglary,179,0.456647878540236
2023,CA,2023-03-08,-4,motor_vehicle_theft,230,0.5867542573422027
2023,CA,2023-03-08,-4,robbery,56,0.14286190613549285
2023,CA,2023-03-08,-4,shoplifting,214,0.545936569874919
2023,CA,2023-03-08,-4,theft_from_building,52,0.1326574842686719
2023,CA,2023-03-08,-4,theft_from_motor_vehicle,214,0.545936569874919
2023,CA,2023-03-09,-3,burglary,186,0.4745056168071727
2023,CA,2023-03-09,-3,motor_vehicle_theft,240,0.612265312009255
2023,CA,2023-03-09,-3,robbery,55,0.1403108006687876
2023,CA,2023-03-09,-3,shoplifting,156,0.39797245280601573
2023,CA,2023-03-09,-3,theft_from_building,59,0.15051522253560853
2023,CA,2023-03-09,-3,theft_from_motor_vehicle,275,0.701554003343938
2023,CA,2023-03-10,-2,burglary,204,0.5204255152078667
2023,CA,2023-03-10,-2,motor_vehicle_theft,261,0.6658385268100648
2023,CA,2023-03-10,-2,robbery,53,0.13520858973537714
2023,CA,2023-03-10,-2,shoplifting,206,0.5255277261412772
2023,CA,2023-03-10,-2,theft_from_building,60,0.15306632800231376
2023,CA,2023-03-10,-2,theft_from_motor_vehicle,261,0.6658385268100648
2023,CA,2023-03-11,-1,burglary,188,0.4796078277405831
2023,CA,2023-03-11,-1,motor_vehicle_theft,236,0.6020608901424341
2023,CA,2023-03-11,-1,robbery,77,0.19643512093630267
2023,CA,2023-03-11,-1,shoplifting,166,0.42348350747306807
2023,CA,2023-03-11,-1,theft_from_building,49,0.12500416786855623
2023,CA,2023-03-11,-1,theft_from_motor_vehicle,201,0.512772198807751
2023,CA,2023-03-12,0,burglary,187,0.47705672227387785
2023,CA,2023-03-12,0,motor_vehicle_theft,200,0.5102210933410458
2023,CA,2023-03-12,0,robbery,58,0.1479641170689033
2023,CA,2023-03-12,0,shoplifting,156,0.39797245280601573
2023,CA,2023-03-12,0,theft_from_building,40,0.10204421866820916
2023,CA,2023-03-12,0,theft_from_motor_vehicle,249,0.635225261209602
2023,CA,2023-03-13,1,burglary,199,0.5076699878743406
2023,CA,2023-03-13,1,motor_vehicle_theft,267,0.6811451596102962
2023,CA,2023-03-13,1,robbery,56,0.14286190613549285
2023,CA,2023-03-13,1,shoplifting,183,0.46685230040705694
2023,CA,2023-03-13,1,theft_from_building,52,0.1326574842686719
2023,CA,2023-03-13,1,theft_from_motor_vehicle,258,0.6581852104099492
2023,CA,2023-03-14,2,burglary,208,0.5306299370746876
2023,CA,2023-03-14,2,motor_vehicle_theft,241,0.6148164174759602
2023,CA,2023-03-14,2,robbery,57,0.14541301160219808
2023,CA,2023-03-14,2,shoplifting,164,0.41838129653965755
2023,CA,2023-03-14,2,theft_from_building,50,0.12755527333526145
2023,CA,2023-03-14,2,theft_from_motor_vehicle,248,0.6326741557428969
2023,CA,2023-03-15,3,burglary,171,0.43623903480659415
2023,CA,2023-03-15,3,motor_vehicle_theft,244,0.622469733876076
